experiment_id,group_id,group_name,user_id,timestamp,account_id,account_domain,quote_id,order_id,job_id,partner_id,user_dimensions
billing_profile_confirmation_v2,control,control,USR0000057,2025-04-28,ACC002343,core.com,QT273590146,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0018659,2025-06-02,ACC001442,core.com,QT840091136,ORD62705056,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008453,2025-05-17,ACC001512,growth.com,QT909141804,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020424,2025-05-25,ACC002617,individuals.com,QT270215927,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0002858,2025-03-13,ACC001623,core.com,QT338844805,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011855,2025-03-06,ACC002777,growth.com,QT450046190,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0024478,2025-06-03,ACC000160,core.com,QT034903616,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0006530,2025-05-07,ACC001644,core.com,QT707059751,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0018326,2025-03-10,ACC001138,core.com,QT055156785,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0018964,2025-04-19,ACC000002,individuals.com,QT956780112,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004205,2025-03-01,ACC002523,growth.com,QT404416744,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0003522,2025-03-13,ACC001740,core.com,QT609571638,ORD67054863,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0003782,2025-04-30,ACC000933,enterprise.com,QT487788045,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0004611,2025-03-12,ACC000454,core.com,QT615742333,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0009007,2025-03-06,ACC000558,growth.com,QT096633781,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0008718,2025-06-01,ACC003049,core.com,QT125234460,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011112,2025-06-05,ACC002215,core.com,QT717524624,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007555,2025-02-21,ACC000506,core.com,QT833696517,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0001961,2025-04-28,ACC000946,enterprise.com,QT141128903,ORD30154379,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0017815,2025-05-18,ACC001105,enterprise.com,QT089007862,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0012236,2025-05-05,ACC000654,individuals.com,QT121114133,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0012062,2025-05-22,ACC002686,core.com,QT129342928,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013612,2025-03-02,ACC002500,core.com,QT292278861,ORD05591746,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0017439,2025-04-07,ACC003004,core.com,QT677498893,ORD42072847,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0001335,2025-03-17,ACC002042,growth.com,QT006902221,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0001921,2025-02-25,ACC001607,core.com,QT956050272,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0010300,2025-05-09,ACC002993,growth.com,QT270024528,ORD16920328,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0014350,2025-06-03,ACC000401,individuals.com,QT930077240,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011620,2025-02-14,ACC000175,core.com,QT822205684,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0009305,2025-06-04,ACC001259,individuals.com,QT456330787,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0016959,2025-06-13,ACC001537,enterprise.com,QT364013864,ORD20313466,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0018970,2025-03-31,ACC002880,core.com,QT054807291,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013592,2025-03-13,ACC001413,individuals.com,QT523814921,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0007239,2025-03-31,ACC002890,core.com,QT096193190,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0002308,2025-05-02,ACC000692,core.com,QT215244594,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0021991,2025-05-15,ACC000994,individuals.com,QT539635732,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020212,2025-05-05,ACC001319,individuals.com,QT350500396,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0016949,2025-05-22,ACC000511,enterprise.com,QT156085336,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003233,2025-06-05,ACC000054,enterprise.com,QT938878715,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0013753,2025-03-11,ACC001937,growth.com,QT061821691,ORD36890136,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008579,2025-03-27,ACC002990,enterprise.com,QT698687052,ORD31309898,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0006980,2025-04-16,ACC000903,growth.com,QT507816929,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0001893,2025-02-17,ACC000408,core.com,QT017261228,ORD23984348,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0023173,2025-04-14,ACC000062,growth.com,QT242304721,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0022963,2025-04-23,ACC000246,growth.com,QT012725230,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0015112,2025-06-08,ACC000706,enterprise.com,QT356683133,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0024571,2025-05-02,ACC000210,enterprise.com,QT735029780,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0021566,2025-06-07,ACC000679,growth.com,QT928160837,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0009903,2025-04-07,ACC000375,core.com,QT693680672,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008133,2025-03-24,ACC001082,individuals.com,QT406994041,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0007803,2025-04-25,ACC002804,core.com,QT260258640,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0016181,2025-02-25,ACC001875,enterprise.com,QT284489578,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0010165,2025-02-14,ACC001290,growth.com,QT081006060,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0003309,2025-06-20,ACC002983,growth.com,QT351617750,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0004340,2025-03-14,ACC000722,core.com,QT697922311,ORD04601071,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011174,2025-04-13,ACC002792,enterprise.com,QT523244021,ORD56172571,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007246,2025-02-22,ACC000806,enterprise.com,QT329205876,ORD45592539,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0016533,2025-05-22,ACC001912,individuals.com,QT963028134,ORD48175896,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0011966,2025-05-05,ACC002118,core.com,QT026502765,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020914,2025-05-26,ACC002974,growth.com,QT536738005,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0001338,2025-04-24,ACC002195,enterprise.com,QT564725011,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0007650,2025-04-11,ACC002155,individuals.com,QT920277569,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0014328,2025-05-13,ACC001999,growth.com,QT522442667,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0013663,2025-06-07,ACC001336,core.com,QT073413078,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0019056,2025-02-16,ACC000354,growth.com,QT311561746,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0012244,2025-06-14,ACC002266,enterprise.com,QT033640319,ORD49831845,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0008201,2025-06-09,ACC000825,core.com,QT494912158,ORD88668639,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0011296,2025-06-09,ACC002795,growth.com,QT917575435,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0002058,2025-05-17,ACC001488,individuals.com,QT137866060,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013656,2025-03-26,ACC002907,core.com,QT970331245,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003704,2025-04-26,ACC001416,growth.com,QT678623413,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0002679,2025-03-16,ACC001373,enterprise.com,QT859983290,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0003445,2025-05-02,ACC001640,enterprise.com,QT432942891,ORD96709155,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0000888,2025-04-22,ACC001152,core.com,QT875717065,ORD47647557,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0019704,2025-05-10,ACC000219,growth.com,QT040745895,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0020007,2025-03-31,ACC000220,core.com,QT254748797,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0011584,2025-03-18,ACC001726,core.com,QT188557208,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0018018,2025-06-13,ACC002602,growth.com,QT040760950,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0019865,2025-06-06,ACC001465,enterprise.com,QT399510261,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0012735,2025-06-19,ACC001490,core.com,QT702030095,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0021573,2025-04-10,ACC003012,enterprise.com,QT792514472,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0009006,2025-04-16,ACC001723,growth.com,QT413344775,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0012789,2025-05-18,ACC001297,core.com,QT194726658,ORD60707264,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003967,2025-06-12,ACC001899,core.com,QT227678492,ORD61390824,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0010352,2025-04-01,ACC000909,core.com,QT561186902,ORD85450476,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0023618,2025-03-13,ACC002616,core.com,QT463718894,ORD04592453,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0019933,2025-03-16,ACC002079,core.com,QT066542777,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0009881,2025-05-03,ACC001275,core.com,QT449328446,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003103,2025-05-19,ACC002513,core.com,QT241396098,ORD85606369,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0020030,2025-06-19,ACC003118,core.com,QT785798765,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0007494,2025-03-13,ACC002279,growth.com,QT901164819,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0015940,2025-04-16,ACC001132,core.com,QT789982170,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013177,2025-06-07,ACC001566,core.com,QT693882586,ORD30992315,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0001904,2025-06-25,ACC002746,core.com,QT248474787,ORD88906038,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0021260,2025-05-20,ACC000051,core.com,QT457972923,ORD25820113,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0006904,2025-06-22,ACC000678,core.com,QT832732135,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0008601,2025-03-22,ACC002889,core.com,QT039805457,ORD29050136,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0017227,2025-06-09,ACC000474,core.com,QT542459278,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0003263,2025-03-18,ACC000091,enterprise.com,QT345343367,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0000474,2025-05-17,ACC000043,core.com,QT489991546,ORD65949475,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0020231,2025-05-29,ACC000116,enterprise.com,QT669387117,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0009854,2025-04-06,ACC002596,core.com,QT644255341,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0006631,2025-03-05,ACC001739,enterprise.com,QT463581629,ORD42489104,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0008237,2025-05-21,ACC001556,individuals.com,QT771554218,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,treatment,treatment,USR0022774,2025-05-13,ACC001475,growth.com,QT139221464,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0008849,2025-02-26,ACC002965,growth.com,QT191648358,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0012041,2025-03-31,ACC002716,growth.com,QT838729022,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0001307,2025-05-26,ACC000991,enterprise.com,QT842337344,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0021238,2025-03-02,ACC001906,growth.com,QT214546877,ORD62867861,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0004569,2025-05-11,ACC002310,individuals.com,QT522112519,ORD93820187,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0003779,2025-06-16,ACC001010,enterprise.com,QT784231700,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0014048,2025-05-30,ACC000692,core.com,QT737961946,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,treatment,treatment,USR0013548,2025-05-13,ACC001682,enterprise.com,QT948351279,ORD90380971,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0012559,2025-02-20,ACC000510,core.com,QT669973402,,,,"{""segment"":""Core""}"
billing_profile_confirmation_v2,control,control,USR0004502,2025-05-24,ACC002674,growth.com,QT930270775,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0015229,2025-03-08,ACC000491,growth.com,QT914286094,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,treatment,treatment,USR0023139,2025-02-17,ACC001154,growth.com,QT401333777,ORD66199821,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0023431,2025-04-22,ACC002364,enterprise.com,QT439385936,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0005508,2025-06-03,ACC002067,individuals.com,QT407518006,,,,"{""segment"":""Individuals""}"
billing_profile_confirmation_v2,control,control,USR0008420,2025-05-15,ACC002910,enterprise.com,QT053088136,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,treatment,treatment,USR0016358,2025-03-23,ACC000824,enterprise.com,QT868597887,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0023834,2025-04-26,ACC003097,growth.com,QT647559235,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0006950,2025-02-14,ACC002840,enterprise.com,QT127933801,,,,"{""segment"":""Enterprise""}"
billing_profile_confirmation_v2,control,control,USR0004163,2025-03-19,ACC001999,growth.com,QT765395895,,,,"{""segment"":""Growth""}"
billing_profile_confirmation_v2,control,control,USR0000922,2025-06-18,ACC001933,enterprise.com,QT515033181,,,,"{""segment"":""Enterprise""}"
