store_id,store_name,open_date,store_size_sqft,population_density,location_zip,risk_tier,region,state,format_type
ST-04264,Dollar Tree #4264,2021-11-20,12255,8955.6,97680,High,Southeast,CA,Standard
ST-04265,Dollar Tree #4265,2002-07-10,6925,4320.8,37680,Medium,Midwest,CA,Combo
ST-04266,Dollar Tree #4266,2011-02-07,7952,5611.3,90295,Low,Southwest,MS,Plus
ST-04267,Dollar Tree #4267,2024-07-24,10697,9303.1,89681,Medium,Southwest,SC,Standard
ST-04268,Dollar Tree #4268,2023-11-13,12284,11023.4,79493,Medium,Midwest,MO,Standard
ST-04269,Dollar Tree #4269,2014-05-20,11384,747.8,57601,Medium,Midwest,CO,Combo
ST-04270,Dollar Tree #4270,2012-09-17,6645,3445.4,87100,Medium,Northeast,WI,Standard
ST-04271,Dollar Tree #4271,2006-06-17,9283,2216.8,15915,High,Midwest,IN,Standard
ST-04272,Dollar Tree #4272,2008-06-01,10627,7483.0,83117,Medium,Southeast,OH,Standard
ST-04273,Dollar Tree #4273,2011-04-11,7190,11693.4,87484,Low,Northeast,NV,Standard
ST-04274,Dollar Tree #4274,2002-12-02,13463,8473.4,58751,High,Northeast,SC,Standard
ST-04275,Dollar Tree #4275,2013-11-14,13348,6237.8,82601,High,Mid-Atlantic,VA,Plus
ST-04276,Dollar Tree #4276,2007-03-03,7988,4412.2,85612,Medium,Northeast,WI,Combo
ST-04277,Dollar Tree #4277,2006-01-27,11399,5556.7,36025,High,Midwest,OR,Plus
ST-04278,Dollar Tree #4278,2000-01-05,7210,7948.4,64865,Medium,Southeast,NJ,Plus
ST-04279,Dollar Tree #4279,2015-11-05,6070,4152.4,53500,Medium,West,AR,Standard
ST-04280,Dollar Tree #4280,2018-09-28,13244,11141.3,81835,Low,Mid-Atlantic,CO,Standard
ST-04281,Dollar Tree #4281,2002-05-16,13960,8260.4,89803,High,West,NC,Plus
ST-04282,Dollar Tree #4282,2009-07-01,8414,2259.2,42493,Medium,Northeast,MO,Combo
ST-04283,Dollar Tree #4283,2017-05-22,9886,11842.7,33624,Low,Midwest,TN,Standard
ST-04284,Dollar Tree #4284,2014-03-16,8752,6517.0,45576,Medium,Southeast,CO,Standard
ST-04285,Dollar Tree #4285,2013-08-28,13722,10099.3,91221,Medium,West,KY,Plus
ST-04286,Dollar Tree #4286,2014-10-18,10298,5640.1,71687,Medium,Midwest,NC,Standard
ST-04287,Dollar Tree #4287,2016-05-15,12213,3679.9,19079,Low,Midwest,TX,Standard
ST-04288,Dollar Tree #4288,2019-03-24,13664,7058.7,37922,Medium,Northeast,OR,Standard
ST-04289,Dollar Tree #4289,2019-07-06,11696,5553.4,96964,Low,Mid-Atlantic,AL,Standard
ST-04290,Dollar Tree #4290,2008-07-08,10226,7313.2,24533,Low,Midwest,AR,Plus
ST-04291,Dollar Tree #4291,2009-05-16,10948,3060.3,97697,Medium,Southwest,NY,Standard
ST-04292,Dollar Tree #4292,2011-07-18,12580,4944.3,27342,High,Southeast,KS,Standard
ST-04293,Dollar Tree #4293,2014-01-22,9431,4156.4,43072,Medium,Northeast,KS,Standard
ST-04294,Dollar Tree #4294,2007-02-13,6287,1749.6,27109,Medium,Mid-Atlantic,NM,Standard
ST-04295,Dollar Tree #4295,2007-04-02,7746,10076.6,98498,Low,Mid-Atlantic,OR,Plus
ST-04296,Dollar Tree #4296,2002-09-14,11207,7854.7,47259,Medium,Southwest,KS,Standard
ST-04297,Dollar Tree #4297,2013-04-28,6513,9637.6,23780,Low,Mid-Atlantic,FL,Standard
ST-04298,Dollar Tree #4298,2017-12-01,10026,6625.5,34380,Medium,Southwest,SC,Standard
ST-04299,Dollar Tree #4299,2012-07-03,8612,8424.1,49165,Medium,West,KS,Plus
ST-04300,Dollar Tree #4300,2010-09-13,9085,2933.4,66755,Medium,Mid-Atlantic,AR,Standard
ST-04301,Dollar Tree #4301,2002-09-01,7353,7616.0,82217,High,West,OH,Standard
ST-04302,Dollar Tree #4302,2004-02-06,13494,8020.7,80817,Medium,Southwest,AL,Standard
ST-04303,Dollar Tree #4303,2010-10-09,9195,7154.1,89393,Medium,Midwest,OH,Plus
ST-04304,Dollar Tree #4304,2016-03-23,12887,6484.9,47559,Medium,Northeast,VA,Standard
ST-04305,Dollar Tree #4305,2001-04-03,11487,2798.6,98409,Low,West,SC,Plus
ST-04306,Dollar Tree #4306,2014-02-26,12009,9104.7,31965,Low,Mid-Atlantic,OH,Standard
ST-04307,Dollar Tree #4307,2006-07-13,10284,5350.4,48401,Low,Southwest,NM,Combo
ST-04308,Dollar Tree #4308,2015-09-13,7115,5244.2,80985,High,Mid-Atlantic,IA,Standard
ST-04309,Dollar Tree #4309,2005-08-05,10335,5660.7,59639,Low,Mid-Atlantic,GA,Standard
ST-04310,Dollar Tree #4310,2000-09-16,9676,6820.2,45210,Medium,Northeast,CT,Standard
ST-04311,Dollar Tree #4311,2013-03-22,10398,2885.2,39080,Medium,Mid-Atlantic,KY,Standard
ST-04312,Dollar Tree #4312,2024-11-23,9016,5868.0,54842,Medium,Southeast,IL,Combo
ST-04313,Dollar Tree #4313,2004-08-16,11278,8623.3,14790,Low,Midwest,VA,Standard
ST-04314,Dollar Tree #4314,2010-09-12,11781,7091.3,38616,Low,Southeast,IA,Plus
ST-04315,Dollar Tree #4315,2007-12-21,11482,9934.0,32310,Medium,Midwest,AR,Plus
ST-04316,Dollar Tree #4316,2000-05-23,7337,9506.2,15473,High,Southeast,VA,Standard
ST-04317,Dollar Tree #4317,2010-05-14,10269,7322.8,99644,Low,West,MS,Plus
ST-04318,Dollar Tree #4318,2014-11-02,8401,1430.3,64469,Medium,West,SC,Standard
ST-04319,Dollar Tree #4319,2011-10-14,11223,9455.2,47419,Medium,Mid-Atlantic,IN,Standard
ST-04320,Dollar Tree #4320,2016-07-27,12445,11840.6,54993,Medium,West,TX,Standard
ST-04321,Dollar Tree #4321,2008-09-22,13597,10793.8,97966,Medium,Southwest,CT,Standard
ST-04322,Dollar Tree #4322,2006-03-23,7460,7558.5,19247,High,Southeast,MI,Plus
ST-04323,Dollar Tree #4323,2019-06-12,10379,5689.9,67370,Low,Northeast,OK,Plus
ST-04324,Dollar Tree #4324,2005-04-22,11037,3288.9,50997,Medium,West,OK,Standard
ST-04325,Dollar Tree #4325,2005-07-09,6260,5960.6,13149,High,West,CO,Standard
ST-04326,Dollar Tree #4326,2006-01-03,7054,11339.8,16186,Low,Southeast,AL,Plus
ST-04327,Dollar Tree #4327,2000-12-04,7976,8711.8,76132,Medium,Northeast,KS,Plus
ST-04328,Dollar Tree #4328,2004-09-08,8029,4399.1,82053,Medium,Northeast,VA,Plus
ST-04329,Dollar Tree #4329,2024-02-02,10430,8149.2,25331,Medium,Southeast,IL,Plus
ST-04330,Dollar Tree #4330,2008-04-11,9307,5608.9,26947,High,Mid-Atlantic,IN,Plus
ST-04331,Dollar Tree #4331,2005-09-25,9774,1036.4,51781,Medium,Midwest,CO,Plus
ST-04332,Dollar Tree #4332,2021-10-12,9790,8422.7,86200,High,Midwest,NJ,Plus
ST-04333,Dollar Tree #4333,2010-10-11,11010,6926.5,58214,Low,Midwest,VA,Combo
ST-04334,Dollar Tree #4334,2007-12-21,9168,1781.2,92777,Low,Southwest,NY,Standard
ST-04335,Dollar Tree #4335,2016-06-27,8344,10791.3,83289,Low,West,NJ,Standard
ST-04336,Dollar Tree #4336,2022-06-05,12054,10268.2,58099,Low,Northeast,IN,Combo
ST-04337,Dollar Tree #4337,2024-09-21,13999,6107.4,19739,Medium,Mid-Atlantic,VA,Standard
ST-04338,Dollar Tree #4338,2002-10-21,11814,2382.7,49238,Medium,Southwest,MI,Combo
ST-04339,Dollar Tree #4339,2009-06-05,6491,9685.2,15290,High,Southeast,MO,Combo
ST-04340,Dollar Tree #4340,2012-10-09,9794,2589.3,77225,High,West,PA,Standard
ST-04341,Dollar Tree #4341,2001-04-27,11970,4476.0,41715,Low,Mid-Atlantic,NM,Standard
ST-04342,Dollar Tree #4342,2005-12-10,13193,11897.2,11259,High,Mid-Atlantic,OH,Plus
ST-04343,Dollar Tree #4343,2006-07-08,8372,7799.0,12890,Medium,Midwest,FL,Standard
ST-04344,Dollar Tree #4344,2022-02-27,10519,10833.9,57408,High,Mid-Atlantic,OH,Standard
ST-04345,Dollar Tree #4345,2015-10-11,10775,6904.6,13527,Medium,Southwest,CO,Standard
ST-04346,Dollar Tree #4346,2002-03-26,13462,7933.8,30167,Medium,Midwest,TN,Standard
ST-04347,Dollar Tree #4347,2002-09-20,6712,11466.8,24922,Low,Midwest,CT,Combo
ST-04348,Dollar Tree #4348,2007-05-26,10115,8578.6,71995,Low,Southeast,IL,Plus
ST-04349,Dollar Tree #4349,2024-11-20,9542,8364.5,70513,Medium,West,TN,Standard
ST-04350,Dollar Tree #4350,2005-08-08,8378,9868.8,25201,Low,Southeast,TX,Standard
ST-04351,Dollar Tree #4351,2019-02-23,11797,2605.0,20955,Low,Northeast,FL,Standard
ST-04352,Dollar Tree #4352,2018-05-18,6281,2120.6,78897,Medium,Northeast,SC,Plus
ST-04353,Dollar Tree #4353,2020-09-23,6575,7025.1,98791,Medium,Midwest,MS,Standard
ST-04354,Dollar Tree #4354,2005-04-04,12754,6952.9,98617,Medium,West,CA,Plus
ST-04355,Dollar Tree #4355,2004-02-22,7777,2467.9,61452,Medium,Mid-Atlantic,AR,Combo
ST-04356,Dollar Tree #4356,2006-02-15,13856,1988.9,66497,High,Southwest,MO,Standard
ST-04357,Dollar Tree #4357,2009-12-23,6566,10953.1,21151,Low,Mid-Atlantic,IL,Combo
ST-04358,Dollar Tree #4358,2017-10-03,11065,1558.8,76345,Medium,Midwest,CA,Standard
ST-04359,Dollar Tree #4359,2000-02-08,11916,2630.1,30825,Low,Southeast,NC,Standard
ST-04360,Dollar Tree #4360,2018-06-14,6227,11506.2,20041,Medium,West,MO,Plus
ST-04361,Dollar Tree #4361,2011-01-27,11861,6052.0,55449,High,Southeast,NJ,Combo
ST-04362,Dollar Tree #4362,2020-08-05,7852,1087.9,59456,High,Southeast,NY,Plus
ST-04363,Dollar Tree #4363,2000-04-22,10075,11524.2,76037,High,Northeast,FL,Combo
ST-04364,Dollar Tree #4364,2021-12-25,6449,3922.4,67605,Low,Southeast,IA,Plus
ST-04365,Dollar Tree #4365,2019-07-28,12320,2628.1,65643,Medium,Southwest,TX,Standard
ST-04366,Dollar Tree #4366,2011-10-20,8301,4950.6,88275,Medium,Southwest,OK,Plus
ST-04367,Dollar Tree #4367,2007-12-05,12273,3124.3,70452,Low,Northeast,MO,Standard
ST-04368,Dollar Tree #4368,2023-11-11,10283,9861.7,13463,Medium,Southwest,KS,Standard
ST-04369,Dollar Tree #4369,2008-11-02,10582,5166.1,42721,Low,Southeast,MI,Standard
ST-04370,Dollar Tree #4370,2000-07-11,13287,6507.3,74345,Medium,Midwest,NV,Combo
ST-04371,Dollar Tree #4371,2017-12-17,10522,2473.8,95339,Low,Southeast,IN,Standard
ST-04372,Dollar Tree #4372,2019-12-01,12887,7017.7,34445,Low,West,KS,Standard
ST-04373,Dollar Tree #4373,2017-12-05,11618,4611.2,54258,High,Midwest,NJ,Standard
ST-04374,Dollar Tree #4374,2003-04-20,12302,1549.1,85511,Medium,Northeast,IL,Standard
ST-04375,Dollar Tree #4375,2016-03-25,12152,2975.5,74960,Medium,West,NM,Standard
ST-04376,Dollar Tree #4376,2017-12-16,7601,4877.3,83740,High,Southeast,PA,Standard
ST-04377,Dollar Tree #4377,2017-01-02,8114,8399.3,63896,Medium,Southwest,NJ,Plus
ST-04378,Dollar Tree #4378,2009-07-14,13361,9634.8,77798,Medium,Mid-Atlantic,MO,Combo
ST-04379,Dollar Tree #4379,2008-02-13,7891,5994.9,21578,Low,Northeast,AZ,Standard
ST-04380,Dollar Tree #4380,2003-08-11,8827,10705.1,85377,Medium,Southwest,AZ,Standard
ST-04381,Dollar Tree #4381,2003-05-12,10205,3762.5,77223,Low,Northeast,CT,Standard
ST-04382,Dollar Tree #4382,2008-02-12,9599,2303.5,24777,High,Midwest,OR,Standard
ST-04383,Dollar Tree #4383,2022-07-03,6595,5086.0,59965,Low,Northeast,MI,Plus
ST-04384,Dollar Tree #4384,2000-04-13,6623,1254.0,89635,Low,Southwest,CT,Combo
ST-04385,Dollar Tree #4385,2000-06-11,8783,8569.5,45338,Medium,Midwest,NM,Standard
ST-04386,Dollar Tree #4386,2005-12-13,10102,11643.4,59777,Medium,Midwest,NM,Standard
ST-04387,Dollar Tree #4387,2015-08-03,8186,9722.1,36005,Medium,Mid-Atlantic,NC,Combo
ST-04388,Dollar Tree #4388,2021-06-09,8768,10201.7,56422,High,Southwest,MS,Plus
ST-04389,Dollar Tree #4389,2000-01-08,6056,10244.5,22152,Medium,Southwest,KY,Standard
ST-04390,Dollar Tree #4390,2004-08-25,7227,11486.2,78506,Medium,West,MO,Standard
ST-04391,Dollar Tree #4391,2021-03-23,6810,7889.3,68329,High,Southeast,AZ,Plus
ST-04392,Dollar Tree #4392,2007-09-12,11391,9476.0,17255,Medium,Midwest,AR,Combo
ST-04393,Dollar Tree #4393,2020-08-01,12471,7108.6,43900,Low,Mid-Atlantic,CO,Plus
ST-04394,Dollar Tree #4394,2002-07-22,13526,10901.2,14344,Medium,Northeast,FL,Standard
ST-04395,Dollar Tree #4395,2013-12-26,8126,10302.4,12524,Low,Midwest,AR,Plus
ST-04396,Dollar Tree #4396,2020-05-18,8228,2428.1,72109,Medium,Northeast,TX,Combo
ST-04397,Dollar Tree #4397,2013-03-26,9989,11149.8,53348,High,Mid-Atlantic,AL,Standard
ST-04398,Dollar Tree #4398,2022-02-10,12646,2338.7,56582,Medium,Midwest,CO,Combo
ST-04399,Dollar Tree #4399,2012-07-19,8697,3665.5,21081,High,Mid-Atlantic,MO,Combo
ST-04400,Dollar Tree #4400,2022-06-28,9564,1739.1,54930,Low,West,TX,Standard
ST-04401,Dollar Tree #4401,2003-07-24,13282,11953.4,18760,High,Southwest,IL,Standard
ST-04402,Dollar Tree #4402,2009-08-19,11425,9441.2,51802,Medium,Southeast,GA,Standard
ST-04403,Dollar Tree #4403,2021-02-27,9352,8596.9,82194,Low,Southeast,TN,Standard
ST-04404,Dollar Tree #4404,2023-09-20,9984,8677.5,99589,Low,Northeast,FL,Plus
ST-04405,Dollar Tree #4405,2000-08-18,13913,11362.1,26442,High,Mid-Atlantic,CO,Standard
ST-04406,Dollar Tree #4406,2020-11-11,9673,4979.4,19816,High,Mid-Atlantic,GA,Standard
ST-04407,Dollar Tree #4407,2008-10-10,10582,3525.7,47803,Low,Mid-Atlantic,OR,Combo
ST-04408,Dollar Tree #4408,2007-06-23,8872,9331.6,81017,Low,Mid-Atlantic,IL,Plus
ST-04409,Dollar Tree #4409,2005-11-18,12632,5768.1,57081,Medium,Mid-Atlantic,MO,Plus
ST-04410,Dollar Tree #4410,2017-02-22,7704,769.7,28156,Medium,Midwest,AZ,Standard
ST-04411,Dollar Tree #4411,2020-08-23,9869,1331.1,20851,Medium,West,SC,Standard
ST-04412,Dollar Tree #4412,2023-12-03,12846,6391.3,71439,Low,Mid-Atlantic,NV,Plus
ST-04413,Dollar Tree #4413,2019-05-03,13637,8714.1,10265,Medium,Mid-Atlantic,AL,Standard
ST-04414,Dollar Tree #4414,2003-07-04,6623,3748.2,62602,Medium,Midwest,AZ,Combo
ST-04415,Dollar Tree #4415,2020-02-04,10772,10303.9,41603,Low,West,IN,Standard
ST-04416,Dollar Tree #4416,2009-03-24,12286,3763.3,74156,Low,Mid-Atlantic,AR,Combo
ST-04417,Dollar Tree #4417,2016-09-28,11337,9231.7,34212,Low,Southwest,CT,Combo
ST-04418,Dollar Tree #4418,2015-05-18,11527,10097.6,74956,Medium,Northeast,CA,Plus
ST-04419,Dollar Tree #4419,2017-09-04,11181,1935.0,41752,Low,Midwest,NM,Standard
ST-04420,Dollar Tree #4420,2005-02-25,11323,8779.5,82735,Low,West,OH,Standard
ST-04421,Dollar Tree #4421,2012-08-19,13959,7109.6,90544,Medium,Mid-Atlantic,AZ,Plus
ST-04422,Dollar Tree #4422,2023-01-05,10433,5278.5,36642,Medium,Southeast,AR,Plus
ST-04423,Dollar Tree #4423,2020-06-15,6517,5036.4,62757,High,West,PA,Standard
ST-04424,Dollar Tree #4424,2024-12-01,12792,363.7,99504,High,Southwest,TX,Combo
ST-04425,Dollar Tree #4425,2018-01-15,6382,9766.8,73886,Medium,Northeast,WI,Combo
ST-04426,Dollar Tree #4426,2016-12-14,13528,8620.4,66969,Medium,Southeast,OH,Standard
ST-04427,Dollar Tree #4427,2015-12-02,10674,11574.0,77482,Low,Midwest,WI,Standard
ST-04428,Dollar Tree #4428,2019-03-22,11695,8360.5,74449,High,Midwest,SC,Plus
ST-04429,Dollar Tree #4429,2013-11-06,11043,5036.2,17768,Medium,Midwest,OK,Standard
ST-04430,Dollar Tree #4430,2010-07-11,9617,1772.1,71720,Medium,Midwest,OK,Standard
ST-04431,Dollar Tree #4431,2002-10-17,7312,6125.3,68556,Medium,Midwest,MO,Plus
ST-04432,Dollar Tree #4432,2018-06-01,13037,11049.4,15289,Low,Midwest,VA,Standard
ST-04433,Dollar Tree #4433,2024-03-02,7522,5362.1,33534,Medium,West,GA,Standard
ST-04434,Dollar Tree #4434,2006-03-28,12088,4789.5,43513,Medium,Southeast,NM,Standard
ST-04435,Dollar Tree #4435,2014-04-08,6082,7419.1,14326,Medium,Midwest,IA,Standard
ST-04436,Dollar Tree #4436,2023-07-08,8744,1221.2,77494,Medium,Southeast,KY,Standard
ST-04437,Dollar Tree #4437,2008-08-13,12100,5847.9,26013,Low,Midwest,OR,Plus
ST-04438,Dollar Tree #4438,2006-08-25,11184,6982.1,13240,Low,Mid-Atlantic,MS,Standard
ST-04439,Dollar Tree #4439,2006-07-24,13570,9251.4,88706,Low,Southeast,PA,Plus
ST-04440,Dollar Tree #4440,2013-04-07,8112,1728.3,79833,Medium,Mid-Atlantic,AZ,Standard
ST-04441,Dollar Tree #4441,2024-09-08,9812,1849.8,38719,Medium,Mid-Atlantic,OH,Standard
ST-04442,Dollar Tree #4442,2010-10-07,6835,617.1,40071,High,Southwest,AR,Combo
ST-04443,Dollar Tree #4443,2022-12-02,6056,6610.0,86554,Medium,Southeast,KY,Standard
ST-04444,Dollar Tree #4444,2008-01-07,12087,5460.1,45009,Low,Southeast,GA,Standard
ST-04445,Dollar Tree #4445,2021-02-21,11134,6541.4,77454,Low,West,NC,Standard
ST-04446,Dollar Tree #4446,2012-11-25,13932,1173.4,57192,High,Southwest,NV,Plus
ST-04447,Dollar Tree #4447,2020-01-09,9807,2785.6,23241,Medium,West,MS,Combo
ST-04448,Dollar Tree #4448,2020-11-12,12166,11235.9,98805,Low,Southwest,TN,Plus
ST-04449,Dollar Tree #4449,2021-07-18,6135,10745.0,95530,High,Southwest,MI,Standard
ST-04450,Dollar Tree #4450,2022-06-10,8477,8789.3,28884,Low,Midwest,MO,Combo
ST-04451,Dollar Tree #4451,2022-09-26,7822,5670.1,97650,Low,Southwest,MI,Standard
ST-04452,Dollar Tree #4452,2010-04-23,7191,7625.0,69022,Low,Mid-Atlantic,CO,Plus
ST-04453,Dollar Tree #4453,2016-09-12,11052,2609.3,27404,Medium,West,IL,Combo
ST-04454,Dollar Tree #4454,2018-01-08,10941,5590.4,89585,Medium,Mid-Atlantic,OK,Plus
ST-04455,Dollar Tree #4455,2006-11-07,6657,8382.0,12995,Low,Southeast,NY,Plus
ST-04456,Dollar Tree #4456,2016-06-25,10764,9926.4,65129,Medium,Midwest,IA,Standard
ST-04457,Dollar Tree #4457,2021-11-24,6244,1707.6,11531,Medium,Southwest,TN,Combo
ST-04458,Dollar Tree #4458,2020-09-13,11225,8118.9,14826,Medium,Mid-Atlantic,IN,Standard
ST-04459,Dollar Tree #4459,2009-08-14,9858,1304.7,49038,Medium,West,OK,Plus
ST-04460,Dollar Tree #4460,2013-04-05,10583,7086.2,90692,Low,Mid-Atlantic,TX,Standard
ST-04461,Dollar Tree #4461,2016-06-06,8542,1930.3,71564,Medium,Southeast,PA,Standard
ST-04462,Dollar Tree #4462,2010-06-19,12220,4925.2,98736,Medium,Midwest,IL,Plus
ST-04463,Dollar Tree #4463,2021-07-08,10887,7323.9,90620,Medium,West,MI,Standard
ST-04464,Dollar Tree #4464,2006-09-19,8849,3980.5,47486,Medium,Midwest,TN,Combo
ST-04465,Dollar Tree #4465,2020-06-07,6610,5745.2,77311,Medium,Southeast,CA,Standard
ST-04466,Dollar Tree #4466,2004-12-28,6745,385.3,29198,High,Southwest,IL,Plus
ST-04467,Dollar Tree #4467,2021-07-08,11594,8966.3,31986,Medium,Mid-Atlantic,AZ,Combo
ST-04468,Dollar Tree #4468,2014-04-24,11771,9956.6,32283,High,Southeast,MI,Plus
ST-04469,Dollar Tree #4469,2014-05-19,7751,7261.0,18560,Medium,Mid-Atlantic,AZ,Standard
ST-04470,Dollar Tree #4470,2003-10-04,6273,7317.9,49631,Medium,West,TN,Plus
ST-04471,Dollar Tree #4471,2023-12-01,12125,5419.9,30218,Medium,Midwest,MI,Plus
ST-04472,Dollar Tree #4472,2024-09-19,11144,8352.0,97093,Medium,West,NJ,Plus
ST-04473,Dollar Tree #4473,2011-11-09,6748,5915.3,66458,Low,West,OK,Standard
ST-04474,Dollar Tree #4474,2019-04-16,6792,11037.8,48356,High,Mid-Atlantic,OK,Standard
ST-04475,Dollar Tree #4475,2020-09-04,6118,3569.7,74335,Low,Mid-Atlantic,NC,Plus
ST-04476,Dollar Tree #4476,2013-10-27,8458,3208.3,74717,Low,Mid-Atlantic,GA,Plus
ST-04477,Dollar Tree #4477,2014-09-02,12096,9297.7,52674,Low,West,AL,Standard
ST-04478,Dollar Tree #4478,2021-06-13,9577,4268.3,21518,Medium,Southeast,IN,Plus
ST-04479,Dollar Tree #4479,2009-12-15,9625,1268.7,79293,Medium,West,GA,Plus
ST-04480,Dollar Tree #4480,2008-04-27,8162,4386.2,89459,Medium,West,VA,Plus
ST-04481,Dollar Tree #4481,2006-09-02,9236,2061.4,52384,Low,Southeast,GA,Standard
ST-04482,Dollar Tree #4482,2016-10-21,10847,9978.6,61109,Medium,Southwest,MS,Plus
ST-04483,Dollar Tree #4483,2020-03-09,13621,2823.0,40434,Medium,Midwest,WI,Plus
ST-04484,Dollar Tree #4484,2019-06-06,6918,2402.6,23385,High,Midwest,AZ,Standard
ST-04485,Dollar Tree #4485,2007-09-15,6520,260.3,81552,Low,Southeast,VA,Standard
ST-04486,Dollar Tree #4486,2013-10-10,9127,5240.6,49276,Medium,Northeast,IL,Plus
ST-04487,Dollar Tree #4487,2012-05-15,8262,5622.8,86393,Low,Mid-Atlantic,CT,Standard
ST-04488,Dollar Tree #4488,2013-02-06,7453,1566.3,54306,Low,Southeast,CT,Plus
ST-04489,Dollar Tree #4489,2021-07-23,8564,11752.6,82253,Medium,Mid-Atlantic,WI,Combo
ST-04490,Dollar Tree #4490,2022-02-21,10612,10854.7,15821,Low,Midwest,NY,Standard
ST-04491,Dollar Tree #4491,2016-10-08,7760,2756.8,27173,Medium,Southwest,OR,Combo
ST-04492,Dollar Tree #4492,2021-07-01,6822,9816.1,77583,Medium,Midwest,CT,Standard
ST-04493,Dollar Tree #4493,2024-01-06,10801,4197.1,73166,Low,West,TX,Standard
ST-04494,Dollar Tree #4494,2000-02-06,13008,3672.8,56375,Medium,Northeast,SC,Standard
ST-04495,Dollar Tree #4495,2011-09-02,9152,9022.5,95730,Low,West,MI,Plus
ST-04496,Dollar Tree #4496,2018-10-04,7553,10977.5,91981,High,Midwest,CA,Standard
ST-04497,Dollar Tree #4497,2010-02-19,6777,8127.7,87740,Low,West,TN,Plus
ST-04498,Dollar Tree #4498,2014-02-17,9547,9580.4,74547,Low,Southwest,TX,Plus
ST-04499,Dollar Tree #4499,2000-11-10,10999,11385.5,88308,Low,Mid-Atlantic,OH,Plus
ST-04500,Dollar Tree #4500,2022-06-01,10017,11037.2,23292,Medium,Southwest,FL,Standard
ST-04501,Dollar Tree #4501,2018-04-07,12658,1857.9,35521,Medium,West,NJ,Standard
ST-04502,Dollar Tree #4502,2004-01-19,13139,11315.7,44758,Low,Mid-Atlantic,CA,Standard
ST-04503,Dollar Tree #4503,2015-11-03,13664,11161.2,75015,Medium,West,SC,Standard
ST-04504,Dollar Tree #4504,2012-03-23,9677,3207.7,10905,Medium,Southwest,NY,Standard
ST-04505,Dollar Tree #4505,2022-03-14,12463,11720.8,27210,High,Northeast,KY,Standard
ST-04506,Dollar Tree #4506,2001-07-19,12800,4573.1,19624,Medium,Midwest,MO,Combo
ST-04507,Dollar Tree #4507,2002-03-04,6965,6741.5,16300,High,Northeast,SC,Standard
ST-04508,Dollar Tree #4508,2003-11-24,7079,10389.1,94550,Low,Mid-Atlantic,CO,Plus
ST-04509,Dollar Tree #4509,2007-04-02,7491,4029.6,86508,High,West,IA,Plus
ST-04510,Dollar Tree #4510,2018-12-05,6487,5264.5,29745,Low,Northeast,MS,Standard
ST-04511,Dollar Tree #4511,2021-06-20,9526,6748.7,76177,High,West,KS,Standard
ST-04512,Dollar Tree #4512,2000-10-23,9169,7672.5,84805,Medium,West,CA,Standard
ST-04513,Dollar Tree #4513,2011-01-12,7337,1250.8,28478,Low,Southeast,MS,Plus
ST-04514,Dollar Tree #4514,2000-09-04,9317,9475.1,23529,High,West,IA,Standard
ST-04515,Dollar Tree #4515,2008-05-24,12522,9725.8,15570,Medium,Mid-Atlantic,FL,Combo
ST-04516,Dollar Tree #4516,2019-08-04,8102,650.1,82326,Low,Midwest,TN,Plus
ST-04517,Dollar Tree #4517,2010-05-09,10636,10528.3,13910,Medium,Northeast,AL,Combo
ST-04518,Dollar Tree #4518,2023-06-27,13443,10958.3,14552,Medium,Southeast,OR,Plus
ST-04519,Dollar Tree #4519,2008-06-13,9540,7210.6,38893,High,West,KY,Plus
ST-04520,Dollar Tree #4520,2011-10-21,6332,5947.9,28567,Medium,Midwest,FL,Standard
ST-04521,Dollar Tree #4521,2004-11-20,11389,389.7,91303,Medium,Southwest,NM,Combo
ST-04522,Dollar Tree #4522,2014-07-06,8590,10206.1,98405,High,West,MI,Plus
ST-04523,Dollar Tree #4523,2012-07-20,6701,10562.0,55271,Low,Northeast,NY,Plus
ST-04524,Dollar Tree #4524,2009-08-05,10296,11768.8,62540,Low,Southwest,MI,Combo
ST-04525,Dollar Tree #4525,2022-07-17,8622,7072.9,11877,Low,Mid-Atlantic,AZ,Standard
ST-04526,Dollar Tree #4526,2019-08-13,6694,1627.3,61148,Medium,Southeast,IA,Combo
ST-04527,Dollar Tree #4527,2017-07-14,6064,9262.3,50428,Medium,West,PA,Standard
ST-04528,Dollar Tree #4528,2012-09-20,13516,7649.7,98489,Medium,Southwest,KY,Standard
ST-04529,Dollar Tree #4529,2003-07-12,9100,2057.3,75226,High,Southwest,AR,Combo
ST-04530,Dollar Tree #4530,2009-01-06,6515,10782.8,75174,Low,Southeast,FL,Combo
ST-04531,Dollar Tree #4531,2004-06-05,8240,2315.9,36617,Medium,Southeast,VA,Combo
ST-04532,Dollar Tree #4532,2012-01-01,10268,3988.1,78482,Medium,Midwest,CO,Plus
ST-04533,Dollar Tree #4533,2002-08-06,6884,4471.2,17414,Medium,Southeast,TX,Combo
ST-04534,Dollar Tree #4534,2011-12-08,8707,2550.8,21489,Low,Mid-Atlantic,NY,Plus
ST-04535,Dollar Tree #4535,2008-06-14,6136,4086.8,91746,Low,Midwest,OK,Standard
ST-04536,Dollar Tree #4536,2007-03-05,11944,8670.4,26197,Low,West,FL,Standard
ST-04537,Dollar Tree #4537,2018-05-09,13283,8981.2,24287,Medium,Mid-Atlantic,KY,Standard
