date,station_id,city,product_family,shell_price_inr_per_liter,comp_min_price_inr_per_liter_within_3km,price_gap_inr_per_liter,liters_sold,revenue_inr,gross_margin_inr,downtime_minutes,stockout_flag,promo_active,competitors_within_3km,weather_heat_index,rainfall_mm,holiday_flag,footfall_estimate,cstore_transactions,cstore_revenue_inr,loyalty_signups,ev_charger_sessions
12-09-2025,MUM-001,Mumbai,CNG,108.17,106.83,1.34,13772,1489717.24,104885.31,29,0,1,2,41,0.347165963,0,527,142,20292.18,12,12
11-09-2025,MUM-001,Mumbai,Petrol,95.01,93.87,1.14,8075,767205.75,86304.49,76,0,1,2,33,15.74802253,0,820,225,37412.69,6,2
11-09-2025,MUM-001,Mumbai,Diesel,99.75,99.36,0.39,8835,881291.25,51557.77,49,0,0,2,35,26.32123562,0,702,246,48844.82,26,5
11-09-2025,MUM-001,Mumbai,CNG,99.56,98.09,1.47,7486,745306.16,64557.75,161,0,0,2,31,17.65300669,0,223,370,61064.56,26,13
10-09-2025,MUM-001,Mumbai,Petrol,95.25,94.32,0.93,13050,1243012.5,71535.25,39,0,1,5,38,29.35735185,1,390,173,15539.7,21,0
10-09-2025,MUM-001,Mumbai,Diesel,99.03,98.23,0.8,14543,1440193.29,170949.65,56,0,1,4,33,16.24786388,0,757,180,24013.42,27,14
10-09-2025,MUM-001,Mumbai,CNG,102.38,102.24,0.14,13998,1433115.24,138763.9,159,1,0,3,30,20.49054955,0,562,482,86367.18,28,1
09-09-2025,MUM-001,Mumbai,Petrol,107.7,106.8,0.9,12195,1313401.5,105644.9,168,0,0,5,33,18.75651176,0,245,539,32221.4,11,9
09-09-2025,MUM-001,Mumbai,Diesel,99.32,97.95,1.37,10291,1022102.12,77588.13,19,0,1,4,37,25.73855836,0,729,394,33897.43,10,3
09-09-2025,MUM-001,Mumbai,CNG,102.35,101.54,0.81,8983,919410.05,60716.15,143,0,0,4,33,24.31408851,0,794,147,18789.72,28,14
08-09-2025,MUM-001,Mumbai,Petrol,105.12,104.51,0.61,9929,1043736.48,88582.49,24,0,0,2,42,7.272564417,0,636,114,18741.36,15,7
08-09-2025,MUM-001,Mumbai,Diesel,101.59,100.92,0.67,11601,1178545.59,90928.21,134,0,1,4,32,2.896514358,0,560,112,16190.74,20,0
08-09-2025,MUM-001,Mumbai,CNG,95.28,93.95,1.33,10674,1017018.72,103790.84,84,0,1,3,32,17.9378828,0,762,461,52605.02,24,8
07-09-2025,MUM-001,Mumbai,Petrol,105.84,104.87,0.97,10358,1096290.72,56998.37,179,1,1,5,36,17.11161976,0,670,256,36704.61,9,3
07-09-2025,MUM-001,Mumbai,Diesel,103.13,102.99,0.14,12702,1309957.26,91443.31,100,1,1,3,34,16.36825393,0,450,533,42139.43,16,3
07-09-2025,MUM-001,Mumbai,CNG,102.69,102.19,0.5,11266,1156905.54,94428.85,44,0,1,5,30,0.507640304,0,817,512,64463.59,15,3
06-09-2025,MUM-001,Mumbai,Petrol,105.89,105.13,0.76,11408,1207993.12,73935.45,164,0,1,3,31,9.673358706,0,499,461,86836.42,13,1
06-09-2025,MUM-001,Mumbai,Diesel,98.53,97.19,1.34,11858,1168368.74,75843.77,80,0,1,2,42,28.27003485,0,554,335,40421.91,13,9
06-09-2025,MUM-001,Mumbai,CNG,99.65,98.97,0.68,8291,826198.15,76679.75,82,1,0,4,41,14.4071014,0,945,504,52451.01,20,9
05-09-2025,MUM-001,Mumbai,Petrol,109.96,109.28,0.68,6351,698355.96,55834.16,22,1,1,4,40,19.72704917,0,979,549,95051.91,27,3
05-09-2025,MUM-001,Mumbai,Diesel,103.16,102.93,0.23,14829,1529759.64,167040.33,138,0,0,3,39,7.757526647,0,537,406,34653.35,17,9
05-09-2025,MUM-001,Mumbai,CNG,101.26,100.81,0.45,6520,660215.2,77073.86,48,0,1,5,31,16.64081057,0,232,122,13836.49,25,0
04-09-2025,MUM-001,Mumbai,Petrol,98.81,98.18,0.63,6381,630506.61,40340.43,102,0,1,2,44,16.52229843,0,852,507,50721.41,23,14
04-09-2025,MUM-001,Mumbai,Diesel,97.2,95.82,1.38,12181,1183993.2,93764.46,83,0,1,3,43,29.05540671,0,363,419,82233.08,20,7
04-09-2025,MUM-001,Mumbai,CNG,98.41,98.4,0.01,9382,923282.62,77677.51,67,0,1,3,37,14.11041776,0,301,473,50394.6,10,5
03-09-2025,MUM-001,Mumbai,Petrol,104.51,103.19,1.32,9215,963059.65,52034.14,34,0,0,3,39,24.5562774,0,493,499,70332.82,5,5
03-09-2025,MUM-001,Mumbai,Diesel,102.55,101.85,0.7,8970,919873.5,84081.65,98,0,1,3,32,23.30580981,0,721,467,53781.35,15,4
03-09-2025,MUM-001,Mumbai,CNG,95.29,94.05,1.24,14428,1374844.12,152308.91,4,0,1,2,37,28.46932032,0,368,348,51210.41,28,7
02-09-2025,MUM-001,Mumbai,Petrol,102.38,102.12,0.26,7091,725976.58,67231.16,161,0,1,5,35,1.259115102,0,880,274,36835.18,17,12
02-09-2025,MUM-001,Mumbai,Diesel,96.09,95.65,0.44,8811,846648.99,91266.22,129,0,0,5,40,16.08895097,0,427,301,29831.06,13,13
02-09-2025,MUM-001,Mumbai,CNG,107.61,107.12,0.49,11211,1206415.71,73220.42,172,1,1,2,31,19.79898833,0,642,522,60001.36,8,6
01-09-2025,MUM-001,Mumbai,Petrol,107.34,105.94,1.4,14274,1532171.16,168092.78,97,0,1,4,40,18.40583652,0,736,441,70266.88,27,2
01-09-2025,MUM-001,Mumbai,Diesel,107.52,106.17,1.35,6757,726512.64,51060.49,76,0,1,2,38,12.73893479,0,272,427,79728.63,26,2
01-09-2025,MUM-001,Mumbai,CNG,100.53,99.89,0.64,13864,1393747.92,79761.57,18,0,1,4,43,24.1778446,0,509,445,41917.81,23,10
30-09-2025,MUM-002,Mumbai,Petrol,109.38,108.28,1.1,5434,594370.92,40217.15,170,0,1,5,39,25.07728747,0,212,253,18007.25,23,3
30-09-2025,MUM-002,Mumbai,Diesel,106.95,106.05,0.9,8546,913994.7,56355.26,97,0,1,4,43,1.117616418,0,768,588,57448.46,13,7
30-09-2025,MUM-002,Mumbai,CNG,105.79,104.47,1.32,11004,1164113.16,116309.11,54,0,0,2,38,23.40777993,0,780,539,72048.35,10,11
29-09-2025,MUM-002,Mumbai,Petrol,98.36,96.95,1.41,11030,1084910.8,105803.99,37,0,0,3,31,25.94267687,0,802,129,7045.65,25,11
29-09-2025,MUM-002,Mumbai,Diesel,106.38,104.95,1.43,5179,550942.02,39208.81,20,0,0,2,36,14.37122177,0,402,595,95612.32,24,8
29-09-2025,MUM-002,Mumbai,CNG,108.58,107.97,0.61,10054,1091663.32,102200.76,136,0,0,4,43,12.05696124,0,418,574,93273.88,16,6
28-09-2025,MUM-002,Mumbai,Petrol,96.57,95.28,1.29,14438,1394277.66,164511.97,147,0,0,4,35,15.63446717,1,592,290,33382.09,26,1
28-09-2025,MUM-002,Mumbai,Diesel,100.15,99.46,0.69,13801,1382170.15,103384.39,20,0,1,5,43,25.68438451,0,742,260,27775.05,12,8
28-09-2025,MUM-002,Mumbai,CNG,95.15,94.13,1.02,12081,1149507.15,70434.02,116,0,1,4,43,23.30304814,0,618,285,25109.4,10,12
27-09-2025,MUM-002,Mumbai,Petrol,105.5,104.68,0.82,10987,1159128.5,65345.44,35,0,1,2,43,10.06622827,0,231,197,22182.63,18,5
27-09-2025,MUM-002,Mumbai,Diesel,106.22,104.92,1.3,14628,1553786.16,174583.39,18,0,1,4,41,15.33887239,0,747,471,33054.23,29,2
27-09-2025,MUM-002,Mumbai,CNG,100.36,99.92,0.44,13455,1350343.8,121682.12,14,0,1,3,35,1.667360188,0,511,273,38928.07,19,4
26-09-2025,MUM-002,Mumbai,Petrol,99.57,98.55,1.02,7291,725964.87,85054.6,104,1,1,5,44,5.037095898,0,712,299,26444.75,26,1
26-09-2025,MUM-002,Mumbai,Diesel,105.31,104.6,0.71,13024,1371557.44,163875.45,68,0,1,3,44,26.84247663,0,310,279,21517.25,19,9
26-09-2025,MUM-002,Mumbai,CNG,99.12,98.02,1.1,10101,1001211.12,83035.8,9,0,1,5,42,12.68060807,0,401,347,20980.85,26,6
25-09-2025,MUM-002,Mumbai,Petrol,101.93,101.55,0.38,8667,883427.31,57946.1,6,0,1,5,36,28.5213825,0,258,496,43202.94,26,0
25-09-2025,MUM-002,Mumbai,Diesel,101.59,101.14,0.45,13967,1418907.53,78017.88,145,0,1,5,39,3.848303174,0,503,202,36719.07,28,11
25-09-2025,MUM-002,Mumbai,CNG,95.49,94.37,1.12,12021,1147885.29,87181.6,35,0,0,4,43,2.887394734,0,565,261,41544.71,20,7
24-09-2025,MUM-002,Mumbai,Petrol,104.89,104.41,0.48,8560,897858.4,103983.07,177,0,1,3,43,28.50542132,0,999,181,27478.77,5,9
24-09-2025,MUM-002,Mumbai,Diesel,102.64,101.31,1.33,12802,1313997.28,143998.4,154,0,0,5,36,10.92458457,0,606,398,67572.89,29,2
24-09-2025,MUM-002,Mumbai,CNG,102.23,101.06,1.17,10648,1088545.04,69299.2,83,0,1,5,42,19.69414553,0,643,458,34901.86,25,8
23-09-2025,MUM-002,Mumbai,Petrol,98.92,97.84,1.08,9297,919659.24,81889.71,156,0,1,3,34,8.499340061,0,796,372,28980.7,25,4
23-09-2025,MUM-002,Mumbai,Diesel,109.65,108.54,1.11,6403,702088.95,66104.89,36,0,1,4,38,14.87201386,0,998,303,55543.52,20,5
23-09-2025,MUM-002,Mumbai,CNG,105.02,103.81,1.21,10651,1118568.02,118111.15,169,0,1,2,32,9.52636973,0,669,397,57520.93,13,3
22-09-2025,MUM-002,Mumbai,Petrol,108.46,107.17,1.29,7204,781345.84,82092.63,60,0,1,2,34,5.885418208,0,381,202,10662.32,9,0
22-09-2025,MUM-002,Mumbai,Diesel,104.67,104.05,0.62,12327,1290267.09,70546.38,137,0,1,4,41,4.97983382,0,393,407,59688.53,29,2
22-09-2025,MUM-002,Mumbai,CNG,98.84,98.46,0.38,9703,959044.52,107682.93,116,0,1,3,33,1.656528803,1,321,236,36490.13,10,8
21-09-2025,MUM-002,Mumbai,Petrol,95.38,93.99,1.39,14765,1408285.7,122095.63,13,0,0,2,34,16.46855224,0,464,338,45644.15,10,4
21-09-2025,MUM-002,Mumbai,Diesel,106.58,106.52,0.06,10248,1092231.84,115705.73,114,0,0,5,36,20.30998816,0,502,369,57856.6,13,13
21-09-2025,MUM-002,Mumbai,CNG,104.39,103.2,1.19,5703,595336.17,41731.66,4,0,0,4,32,18.183288,0,728,303,20065.23,21,9
20-09-2025,MUM-002,Mumbai,Petrol,96.29,94.84,1.45,5498,529402.42,34069.09,77,0,1,3,44,17.55660988,0,721,168,16063.57,23,12
20-09-2025,MUM-002,Mumbai,Diesel,103.16,103.01,0.15,14859,1532854.44,85379.9,17,0,1,5,33,15.40958015,0,730,219,20297.16,6,12
20-09-2025,MUM-002,Mumbai,CNG,96.2,94.92,1.28,5157,496103.4,48790.16,178,0,1,2,38,1.985061652,0,986,170,16466.35,28,14
19-09-2025,MUM-002,Mumbai,Petrol,103.83,102.65,1.18,10747,1115861.01,94438.67,3,0,1,5,34,25.2649809,0,530,112,16542.17,12,8
19-09-2025,MUM-002,Mumbai,Diesel,108.35,107.06,1.29,8307,900063.45,51706.11,49,0,1,3,43,20.35594232,0,532,247,20306.62,7,6
19-09-2025,MUM-002,Mumbai,CNG,101.3,100.43,0.87,9466,958905.8,65127.59,54,0,1,5,42,5.761259807,0,419,339,18262.29,17,9
18-09-2025,MUM-002,Mumbai,Petrol,98.64,98.15,0.49,9784,965093.76,112377.39,10,0,1,4,40,29.99019616,0,611,323,26974.34,29,10
18-09-2025,MUM-002,Mumbai,Diesel,109.19,107.8,1.39,13045,1424383.55,154079.19,17,0,1,3,44,27.78474992,0,487,285,53273.86,10,6
18-09-2025,MUM-002,Mumbai,CNG,105.83,105.62,0.21,11992,1269113.36,147546.45,163,0,1,3,40,22.09970206,0,619,425,69621.81,25,11
17-09-2025,MUM-002,Mumbai,Petrol,100.35,99.9,0.45,14511,1456178.85,165169.74,30,0,1,2,35,19.81597246,0,464,370,45154.81,13,6
17-09-2025,MUM-002,Mumbai,Diesel,100.39,99,1.39,5676,569813.64,38748.69,133,0,1,2,39,15.17896689,0,534,109,15938.37,7,13
17-09-2025,MUM-002,Mumbai,CNG,105.14,104.6,0.54,6683,702650.62,46970.15,85,1,1,3,34,27.72233416,0,551,365,19950.63,27,1
16-09-2025,MUM-002,Mumbai,Petrol,95.76,94.76,1,10232,979816.32,82219.42,84,0,1,4,38,2.80361738,0,883,162,12740.06,23,12
16-09-2025,MUM-002,Mumbai,Diesel,101.27,101.14,0.13,5332,539971.64,62724.88,85,0,1,5,40,29.05293828,0,711,418,28570.63,13,1
16-09-2025,MUM-002,Mumbai,CNG,101.92,101.45,0.47,11820,1204694.4,92820.61,78,0,1,2,42,16.18044615,0,695,482,67153.13,8,0
15-09-2025,MUM-002,Mumbai,Petrol,109.06,108.81,0.25,12959,1413308.54,81364.95,70,0,1,3,44,1.002090197,0,352,152,15232.15,10,1
15-09-2025,MUM-002,Mumbai,Diesel,102.99,102.59,0.4,12595,1297159.05,98296.63,13,0,0,4,38,22.29897517,0,618,496,57673.5,28,8
15-09-2025,MUM-002,Mumbai,CNG,100.71,100.05,0.66,9468,953522.28,108077.05,18,0,1,2,36,23.83656883,0,854,550,71771.88,28,3
14-09-2025,MUM-002,Mumbai,Petrol,103.83,103.81,0.02,8139,845072.37,58376.19,151,0,1,3,32,3.122278693,0,586,511,47954.04,5,10
14-09-2025,MUM-002,Mumbai,Diesel,98.14,98.09,0.05,14156,1389269.84,110641.13,43,0,1,5,42,13.17909817,0,915,406,59656.78,23,4
14-09-2025,MUM-002,Mumbai,CNG,108.33,107.37,0.96,14664,1588551.12,179748.26,77,0,1,5,40,9.719283197,0,205,290,21556.99,6,9
13-09-2025,MUM-002,Mumbai,Petrol,108.5,107.47,1.03,9105,987892.5,103755.43,69,1,1,5,43,0.606525604,0,745,204,20810.86,26,14
13-09-2025,MUM-002,Mumbai,Diesel,107.81,107.78,0.03,6811,734293.91,74726.68,46,0,1,4,34,28.29146432,0,500,295,44490.65,20,6
13-09-2025,MUM-002,Mumbai,CNG,99.87,98.62,1.25,14417,1439825.79,105160.14,85,0,1,4,44,2.579212058,0,543,282,54015.7,14,13
12-09-2025,MUM-002,Mumbai,Petrol,109.11,108.28,0.83,9362,1021487.82,120931.87,124,0,1,4,38,19.01446219,0,207,251,49830.72,19,13
12-09-2025,MUM-002,Mumbai,Diesel,108.78,107.75,1.03,7493,815088.54,49510.09,47,0,1,5,35,17.0713095,0,460,277,26391.42,22,3
12-09-2025,MUM-002,Mumbai,CNG,104.31,103.08,1.23,12680,1322650.8,136066.01,173,0,1,5,38,3.596801614,0,509,536,41319.94,22,1
11-09-2025,MUM-002,Mumbai,Petrol,99.13,97.88,1.25,13556,1343806.28,90588.71,16,0,1,3,44,8.577613249,0,577,189,23442.79,12,6
11-09-2025,MUM-002,Mumbai,Diesel,101.35,100.3,1.05,5402,547492.7,27771.82,150,0,1,2,30,3.317590319,0,906,406,51372.15,15,5
11-09-2025,MUM-002,Mumbai,CNG,101.94,101.52,0.42,12234,1247133.96,106182.09,136,0,1,4,42,23.1991212,0,604,574,59790.68,10,5
10-09-2025,MUM-002,Mumbai,Petrol,103.31,102.23,1.08,9340,964915.4,87398.23,38,0,1,2,38,11.30506683,0,780,129,11734.13,21,2
10-09-2025,MUM-002,Mumbai,Diesel,104.18,103.52,0.66,7894,822396.92,75303.45,43,0,1,3,43,15.98670985,0,343,271,40555.99,27,6
10-09-2025,MUM-002,Mumbai,CNG,108,107.35,0.65,14506,1566648,144596.54,6,0,1,4,43,28.9737459,0,559,387,30944.24,11,3
09-09-2025,MUM-002,Mumbai,Petrol,100.13,99.47,0.66,11997,1201259.61,79031.59,52,0,1,4,31,1.270048377,0,336,468,45077.2,26,0
09-09-2025,MUM-002,Mumbai,Diesel,100.21,100.04,0.17,9963,998392.23,88251.73,141,0,1,5,41,21.25434759,0,615,107,13517.46,20,7
09-09-2025,MUM-002,Mumbai,CNG,109.27,107.85,1.42,10154,1109527.58,102239.78,142,0,1,5,31,25.8180525,0,903,456,24106.28,6,1
08-09-2025,MUM-002,Mumbai,Petrol,104.53,104.31,0.22,8600,898958,97613.09,45,0,1,5,42,27.71068023,0,867,277,33092.55,6,10
08-09-2025,MUM-002,Mumbai,Diesel,103.85,102.74,1.11,8855,919591.75,71634.41,103,0,1,4,33,14.80466141,0,979,129,22751.95,26,4
08-09-2025,MUM-002,Mumbai,CNG,100.89,100.88,0.01,9686,977220.54,89742.1,78,0,1,5,43,1.115422048,0,843,594,46840.44,7,14
07-09-2025,MUM-002,Mumbai,Petrol,109.06,108.93,0.13,10581,1153963.86,136971.35,116,0,1,5,35,1.954035043,0,931,239,21725.47,18,13
07-09-2025,MUM-002,Mumbai,Diesel,108.24,107.18,1.06,9177,993318.48,63527.2,1,0,1,3,32,21.74112825,0,516,327,45688.82,6,2
07-09-2025,MUM-002,Mumbai,CNG,104.21,103.74,0.47,13684,1426009.64,132398.65,149,0,0,3,32,8.076301736,0,751,220,43028.23,12,1
06-09-2025,MUM-002,Mumbai,Petrol,107.52,107.44,0.08,12310,1323571.2,120865.52,4,0,1,2,33,8.908352879,0,429,123,21329.99,5,0
06-09-2025,MUM-002,Mumbai,Diesel,96.32,95.3,1.02,5362,516467.84,47318.01,11,0,1,3,30,28.25714919,0,996,218,30341.73,8,10
06-09-2025,MUM-002,Mumbai,CNG,95.12,94.41,0.71,12803,1217821.36,114373.26,112,0,1,4,44,27.9127048,0,236,163,15393.45,23,4
05-09-2025,MUM-002,Mumbai,Petrol,98.36,97.69,0.67,14021,1379105.56,122455.69,130,0,1,4,44,25.85321519,0,231,186,9996.69,9,3
05-09-2025,MUM-002,Mumbai,Diesel,109.79,109.64,0.15,12707,1395101.53,99750.45,76,0,1,5,38,11.77355655,0,294,116,17690.05,17,6
05-09-2025,MUM-002,Mumbai,CNG,104.68,103.41,1.27,9089,951436.52,102847.46,168,0,1,5,37,18.29606205,0,813,112,19525.47,19,3
04-09-2025,MUM-002,Mumbai,Petrol,100.84,100,0.84,11474,1157038.16,101766.49,131,0,1,3,43,22.83331765,0,356,250,48805.93,25,10
04-09-2025,MUM-002,Mumbai,Diesel,103.19,102.37,0.82,10426,1075858.94,83811.54,77,0,1,2,40,9.717159497,0,502,537,55466.77,18,5
04-09-2025,MUM-002,Mumbai,CNG,97.41,96.9,0.51,6718,654400.38,60124.11,165,0,1,3,41,11.3445484,0,484,474,90235.16,8,6
03-09-2025,MUM-002,Mumbai,Petrol,95.27,94.95,0.32,9800,933646,70726.68,170,0,1,2,30,29.14205546,0,719,528,36387.33,23,5
03-09-2025,MUM-002,Mumbai,Diesel,100.29,99.32,0.97,13215,1325332.35,131963.76,25,0,0,3,44,13.86765729,0,407,232,44487.76,10,9
03-09-2025,MUM-002,Mumbai,CNG,109.3,109.03,0.27,11387,1244599.1,121396.97,54,0,1,4,34,14.71051323,0,348,284,28572.93,26,5
02-09-2025,MUM-002,Mumbai,Petrol,107.13,106.73,0.4,5770,618140.1,56603.72,14,0,1,4,36,21.72629492,0,451,230,42699.48,29,12
02-09-2025,MUM-002,Mumbai,Diesel,108.76,107.74,1.02,12693,1380490.68,116909.23,29,0,1,2,32,15.30207567,0,853,162,29072.22,28,7
02-09-2025,MUM-002,Mumbai,CNG,102.09,100.74,1.35,8911,909723.99,76023.7,68,0,1,3,39,3.922042184,0,894,536,57757.32,12,8
01-09-2025,MUM-002,Mumbai,Petrol,109.25,108.04,1.21,9364,1023017,114975.23,72,0,0,4,43,11.57150138,0,615,525,42512.91,29,2
01-09-2025,MUM-002,Mumbai,Diesel,98.26,96.87,1.39,9213,905269.38,47639.04,113,0,1,2,44,2.101038709,0,641,522,70965.4,14,6
01-09-2025,MUM-002,Mumbai,CNG,99.16,98.46,0.7,9507,942714.12,74743.87,17,0,0,5,40,20.97532294,0,708,559,86175.22,17,9
30-09-2025,MUM-003,Mumbai,Petrol,101.01,99.53,1.48,12351,1247574.51,139711.71,73,0,1,5,38,0.496113737,0,529,438,60033.47,19,1
30-09-2025,MUM-003,Mumbai,Diesel,106.43,105.79,0.64,9318,991714.74,61284.44,154,0,1,5,44,29.95834281,0,579,381,36504.21,8,3
30-09-2025,MUM-003,Mumbai,CNG,109.27,109.15,0.12,11064,1208963.28,135271.27,0,1,1,3,43,5.169355119,0,458,453,47403.17,6,1
29-09-2025,MUM-003,Mumbai,Petrol,98.55,97.8,0.75,13724,1352500.2,157339.29,24,0,1,2,36,13.40747364,0,748,371,34447.26,28,9
29-09-2025,MUM-003,Mumbai,Diesel,108.28,108.21,0.07,14234,1541257.52,177093.94,26,0,0,2,36,3.198578184,0,598,449,65287.32,8,1
29-09-2025,MUM-003,Mumbai,CNG,96.05,95.67,0.38,5289,508008.45,55849.81,144,0,1,4,38,8.061824084,0,649,581,74247.3,9,3
28-09-2025,MUM-003,Mumbai,Petrol,97.46,96.33,1.13,12490,1217275.4,65970.08,179,0,1,2,40,22.35398245,0,461,110,17217.39,24,14
28-09-2025,MUM-003,Mumbai,Diesel,99.6,98.89,0.71,6139,611444.4,58153.09,76,0,1,4,30,9.223865191,1,456,267,19944.42,26,14
28-09-2025,MUM-003,Mumbai,CNG,95.64,95.27,0.37,5304,507274.56,44302.15,44,0,1,2,36,28.07613876,0,509,226,14168.86,6,8
27-09-2025,MUM-003,Mumbai,Petrol,102.76,102.65,0.11,11506,1182356.56,105903.95,50,0,1,4,30,21.20051087,0,707,436,55436.59,20,14
27-09-2025,MUM-003,Mumbai,Diesel,109.47,109.24,0.23,14732,1612712.04,85431.02,116,0,1,3,42,16.84848479,0,803,207,31046.02,28,11
27-09-2025,MUM-003,Mumbai,CNG,108.05,107.18,0.87,9415,1017290.75,67131.57,72,0,0,3,32,5.48681317,0,722,205,30949.69,8,0
26-09-2025,MUM-003,Mumbai,Petrol,97.66,97.11,0.55,11614,1134223.24,109685.4,92,1,0,4,40,1.55236439,0,571,169,32925.06,11,13
26-09-2025,MUM-003,Mumbai,Diesel,97.91,97.67,0.24,12862,1259318.42,108412.57,167,0,1,5,33,2.772687507,0,674,135,25167.73,27,4
26-09-2025,MUM-003,Mumbai,CNG,107.09,106.89,0.2,5454,584068.86,39152.51,21,0,1,3,43,23.15004319,0,878,449,29189.36,11,4
25-09-2025,MUM-003,Mumbai,Petrol,106.68,106.54,0.14,6688,713475.84,40553.41,73,0,1,4,38,29.46120263,0,283,114,19620.57,29,14
25-09-2025,MUM-003,Mumbai,Diesel,109.03,108.48,0.55,5366,585054.98,65322.79,121,1,1,5,37,16.9301767,0,517,475,68384.52,5,8
25-09-2025,MUM-003,Mumbai,CNG,105.61,104.89,0.72,14376,1518249.36,159797.31,151,0,1,2,31,21.04471847,0,855,166,20106.59,12,11
24-09-2025,MUM-003,Mumbai,Petrol,107.38,105.97,1.41,7944,853026.72,95582.63,127,0,1,3,38,6.500599311,0,846,145,22871.68,27,0
24-09-2025,MUM-003,Mumbai,Diesel,98.66,98.21,0.45,8573,845812.18,80450.3,84,0,1,2,36,23.87097098,0,852,230,28081.42,15,11
24-09-2025,MUM-003,Mumbai,CNG,107.27,106.23,1.04,7788,835418.76,81605.44,171,0,1,4,41,21.91494438,0,575,257,28839.17,25,10
23-09-2025,MUM-003,Mumbai,Petrol,98.05,96.67,1.38,6210,608890.5,67698.86,47,0,1,3,42,20.58749808,0,587,321,30303.58,14,14
23-09-2025,MUM-003,Mumbai,Diesel,95.06,95.03,0.03,11023,1047846.38,95933.4,17,0,1,5,37,4.878848889,0,524,455,58097.16,17,14
23-09-2025,MUM-003,Mumbai,CNG,108.36,106.99,1.37,13011,1409871.96,83218.55,124,0,1,4,38,10.02231652,0,815,216,15866.51,20,12
22-09-2025,MUM-003,Mumbai,Petrol,95.3,95.12,0.18,10684,1018185.2,110224.46,67,0,0,2,44,27.41444395,1,866,186,25736.35,25,7
22-09-2025,MUM-003,Mumbai,Diesel,103.2,102.57,0.63,11359,1172248.8,79761.92,73,0,1,4,44,11.18610992,0,344,463,51022.78,13,4
22-09-2025,MUM-003,Mumbai,CNG,105.43,104.22,1.21,12643,1332951.49,79881.14,71,0,1,3,34,12.8729335,1,970,552,61696.02,8,6
21-09-2025,MUM-003,Mumbai,Petrol,96.51,96.28,0.23,14151,1365713.01,135941.96,117,1,0,5,36,16.48093654,0,355,217,39895.62,7,4
21-09-2025,MUM-003,Mumbai,Diesel,105.8,105.67,0.13,11311,1196703.8,137570.48,105,0,1,4,42,28.79503144,0,406,253,44816.85,13,0
21-09-2025,MUM-003,Mumbai,CNG,104.36,104.25,0.11,9268,967208.48,60177.98,141,0,1,5,44,24.19687896,0,333,358,53754.09,6,14
20-09-2025,MUM-003,Mumbai,Petrol,101.72,101.26,0.46,11304,1149842.88,84752.13,128,1,1,3,40,7.1478724,0,295,314,25442.21,6,4
20-09-2025,MUM-003,Mumbai,Diesel,101.87,100.68,1.19,9301,947492.87,95555.5,159,0,1,4,38,6.955354696,0,985,422,62268.14,14,3
20-09-2025,MUM-003,Mumbai,CNG,106.24,105.48,0.76,11587,1231002.88,99213.25,25,0,1,3,34,6.249807532,0,314,150,8215.26,15,11
19-09-2025,MUM-003,Mumbai,Petrol,101.02,100.18,0.84,9945,1004643.9,55033,85,0,1,4,36,26.25987248,0,953,459,24599.74,12,5
19-09-2025,MUM-003,Mumbai,Diesel,103.71,102.77,0.94,10238,1061782.98,78853.13,23,0,1,4,30,16.98557953,0,244,364,52826.78,23,4
19-09-2025,MUM-003,Mumbai,CNG,99.87,98.76,1.11,11168,1115348.16,82304.56,16,0,1,2,31,7.859266928,1,335,549,52301.52,6,3
18-09-2025,MUM-003,Mumbai,Petrol,107.75,107.09,0.66,7857,846591.75,53349.45,53,0,1,4,35,29.86826135,0,319,171,29122.9,18,13
18-09-2025,MUM-003,Mumbai,Diesel,106.4,105.88,0.52,11333,1205831.2,73312.73,102,0,1,3,40,29.67223396,0,255,289,41040.48,8,8
18-09-2025,MUM-003,Mumbai,CNG,99.11,98.94,0.17,14850,1471783.5,159691.39,122,0,1,2,31,25.56709575,0,593,239,35976.15,25,4
17-09-2025,MUM-003,Mumbai,Petrol,102.11,101.14,0.97,11905,1215619.55,142260.19,71,0,1,2,37,14.62321421,0,957,382,31432.84,19,1
17-09-2025,MUM-003,Mumbai,Diesel,96.16,95.57,0.59,12409,1193249.44,108420.14,113,0,1,5,43,10.31467474,0,919,345,56228.8,29,5
17-09-2025,MUM-003,Mumbai,CNG,100.43,99.88,0.55,10438,1048288.34,55294.12,47,0,0,5,32,11.7586842,0,328,491,65325.97,25,13
16-09-2025,MUM-003,Mumbai,Petrol,102.78,101.87,0.91,11436,1175392.08,64749.71,18,1,1,4,33,1.77010002,0,384,233,44547,21,12
16-09-2025,MUM-003,Mumbai,Diesel,99.67,99,0.67,12103,1206306.01,131855.44,164,0,1,5,37,23.77505046,0,867,344,20726.95,27,6
16-09-2025,MUM-003,Mumbai,CNG,108.47,107.6,0.87,10087,1094136.89,114161.93,112,0,1,4,32,29.4964796,0,772,593,73336.99,19,9
15-09-2025,MUM-003,Mumbai,Petrol,96.52,96.03,0.49,7749,747933.48,46243.27,81,0,1,2,44,13.96856085,0,920,444,40266.49,16,12
15-09-2025,MUM-003,Mumbai,Diesel,109.66,109.49,0.17,11581,1269972.46,69503.94,138,1,1,3,42,10.01144545,1,273,362,20976.43,18,8
15-09-2025,MUM-003,Mumbai,CNG,97,95.68,1.32,11967,1160799,60735.55,166,0,1,2,32,23.35659077,0,869,323,49758.98,26,13
